,trait_1,trait_2,trait_3
snp05830,-0.0298167449510749,-0.00138720622972141,0
snp29521,-0.0176144772190025,-0.000345729399285969,0
snp28219,-0.0325850187189001,0.000101744948992441,0
snp11899,-0.01242360145458,0.00113504659121529,0
snp17101,0.00648261035711315,-0.000678973463245715,0
snp28136,0.0179387628762999,0.00234989597840539,0
snp27742,-0.0246761585115687,0.0000940324709471059,0
snp26234,0.00596882419521829,0.000590597897228999,0
snp33407,-0.0174032509075292,-0.00154920107072272,0
snp29400,-0.0115507211738949,0.00136298702329564,0
snp21676,-0.00602535444923467,-0.000500264842386194,0
snp05109,0.00416092257643091,0.000720040625879382,0
snp20643,0.0158634050322574,-0.00176713889880356,0
snp27556,-0.000357154722011806,-0.00240308391673659,0
snp08815,0.000470481627150287,-0.00348378996427087,0
snp34171,-0.0338188834922668,0.00315573045618199,0
snp11780,-0.0236514025763983,-0.00317488311711098,0
snp16027,-0.00545385279168674,0.000978748752331497,0
snp33214,0.0155276232086228,-0.0019294508049703,0
snp13483,-0.033045780960143,0.000645839273201507,0
snp24268,0.00228654235852919,-0.00225636386072128,0
snp30925,-0.00682617341873654,0.00184677810825535,0
snp19239,-0.0260197791602226,-0.00219545439924922,0
snp16284,-0.018521181063407,-0.000829597563426413,0
snp27832,-0.0138676210121161,0.00226045655170469,0
snp26942,-0.00494538601695839,-0.00330922615943439,0
snp24311,-0.00407052085605052,0.00082507121360896,0
snp29587,-0.00319439797468621,0.00208594618105309,0
snp18762,0.055526922014375,0.00371940296160866,0
snp29735,-0.000524802732454572,0.00112636046883895,0
snp23244,-0.00288333468484297,-0.000860127879599743,0
snp12698,-0.0128163302047315,-0.00187043619090913,0
snp03813,0.00426688869698342,0.000127426552729325,0
snp02925,0.0222996514856686,-0.00024581616578393,0
snp26210,-0.00853416862113983,0.00185273093361471,0
snp03045,-0.0167541425445347,0.000924073746078061,0
snp06065,0.00373057399179991,-0.000758338685368939,0
snp12026,-0.00550749259672974,-0.00337375570128242,0
snp02182,0.0129196920756006,0.00107170794604529,0
snp11529,-0.0282726183682147,-0.0018488729552918,0
snp32937,0.0165362812826171,-0.0000864612071274081,0
snp09243,0.0128966982343867,-0.000191892733559733,0
snp13049,-0.00677250124387908,0.0016213870505889,0
snp31409,0.0065270987089776,0.0000843968927564838,0
snp29362,-0.0101187236086734,-0.000811019679725081,0
snp05438,0.00726588934605909,0.00146447255545743,0
snp05801,0.0390769958097205,0.00172402707252261,0
snp33579,-0.0336512874375635,0.00203061990296017,0
snp17412,-0.00443546076309831,-0.000385001958166585,0
snp11876,0.028141902075773,0.00161255011831975,0
snp33607,-0.0157267076849834,-0.000233858293959916,0
snp28843,-0.0151748678759474,-0.000759828248023192,0
snp34032,-0.013459134529048,-0.000669900000101479,0
snp32642,-0.0127534908970673,-0.00285848691208241,0
snp21643,-0.0417120227582636,0.00275285854261154,0
snp27931,-0.062055065005687,0.0012476453854526,0
snp02942,0.0292166832340509,-0.00206234543772149,0
snp20128,0.00914144744243859,-0.00505948198868845,0
snp16275,0.0204963243519533,0.00139232659019112,0
snp29323,-0.0158088679412223,-0.000953478971240215,0
snp11958,0.0113227522731522,-0.00112732657777761,0
snp28516,-0.00011683574435465,0.00368647838245222,0
snp18483,-0.0242037299880315,0.00201281665801754,0
snp14022,-0.0267084965231504,0.00106662781937844,0
snp24298,0.00937501159952597,-0.0013597327897472,0
snp32798,0.0110461956349288,0.00129006590508035,0
snp27135,0.00649823919685134,-0.00237276739037728,0
snp32154,-0.0126776047320115,0.00185570706499167,0
snp22384,0.022349299363701,-0.00119003513744596,0
snp06755,0.00342664112741516,-0.00192017237094707,0
snp18607,0.00975597203407141,-0.000999485703500832,0
snp26014,-0.0214206765927491,-0.00327182971148473,0
snp05250,0.00523174528069125,0.00158147588460826,0
snp31183,-0.0054930339105182,-0.00289297341254659,0
snp09214,-0.0128826122379569,0.00347587146633427,0
snp08957,0.00808066666992422,-0.00337668331845234,0
snp27940,-0.0414656937292701,0.00271867202103181,0
snp30302,0.0177369430490842,0.00255974784185667,0
snp26981,-0.00603933496709261,0.000247580540267333,0
snp11392,-0.00821375177653203,0.00239203549665928,0
snp15620,0.0406199309748338,-0.000894494098671583,0
snp05740,-0.0468726435123741,-0.00126965699646682,0
snp02999,-0.0146394619226424,0.00186124539961338,0
snp10164,0.0119416240709073,-0.0033670319526595,0
snp01689,-0.0154133502627293,-0.000782315774699319,0
snp03830,-0.00835674633458105,0.00296610571950597,0
snp02204,0.0116283492260061,0.00186558773160222,0
snp32033,0.0234695194809631,0.00875707181538018,0
snp28022,-0.0361518166721813,0.00456186709350867,0
snp03635,0.000247604515398247,-0.00297239589733684,0
snp33420,-0.0269148157802577,-0.00286334309004133,0
snp10098,0.00155178576120985,0.000845950528798716,0
snp15755,0.00763307751751073,-0.00424466009572514,0
snp24054,0.000933092499176969,0.00114934217252897,0
snp24275,0.0143399198592763,0.000679096325452538,0
snp22799,-0.0150350778046246,0.00202587103725079,0
snp29530,-0.0188193870419033,0.00149345055755261,0
snp11116,-0.00291911393905169,-0.0020689507861743,0
snp00574,0.0226358996104047,-0.000239045332948629,0
snp29030,0.0208514821912092,-0.000967835330086256,0
snp24157,0.0130204082476361,-0.000742979461757903,0
snp08504,0.0179605501652926,0.00398340310042764,0
snp03863,0.00172257616392101,-0.0012922499548983,0
snp29165,-0.0179989213782175,0.00364411501176605,0
snp05604,0.0411936808055474,-0.000731608041973225,0
snp28441,0.0118524872155658,-0.00366453901300511,0
snp28325,-0.0250343505498972,0.00326756517090219,0
snp18183,-0.0138314924539012,-0.00170080896100507,0
snp09968,-0.00342169414073993,0.00146342698077631,0
snp29818,0.0170987186156208,-0.00258648382655133,0
snp34157,-0.00147807033725551,-0.00211756527868027,0
snp25262,-0.00379807835647811,0.00519807910411863,0
snp24976,-0.0153017413042431,-0.00175906667855591,0
snp29467,0.0144126113500311,-0.0010760391619322,0
snp09447,0.0145315223792502,-0.00087200629876239,0
snp18900,-0.0123393391423362,0.00167544347472608,0
snp06782,0.00123432681930717,-0.00469722325684988,0
snp28558,0.0126248507122555,-0.00232187880012503,0
snp10167,-0.0106673829197862,0.00381050150391354,0
snp04247,-0.0166858488154061,-0.00366030526153503,0
snp31081,0.0100977148828831,0.000791682806416487,0
snp22060,-0.0065796872874807,-0.000972090122652294,0
snp28124,-0.00424431634668476,-0.00129129818757717,0
snp12977,0.0161088540086968,0.000890231859741648,0
snp12644,-0.00431404645159212,-0.00330698317834242,0
snp28446,0.0140893752601293,-0.00491744776662583,0
snp02083,0.0235826676100584,-0.00350509400036863,0
snp17836,-0.00364094000616667,0.00218920644982695,0
snp32860,0.000491824432054559,-0.00256658414817304,0
snp02574,0.0191465882996736,-0.000629682147014909,0
snp28893,0.018590929348552,-0.000522971141039536,0
snp10330,0.0535741551154322,-0.00319293238335028,0
snp08832,0.00361246102281313,0.000169126918622971,0
snp20403,-0.017965342507489,0.000735519758907933,0
snp02598,-0.0162963553431014,-0.00160284441752314,0
snp04811,0.0122461893933809,-0.00195181404169491,0
snp26919,0.000396907687736939,-0.0050803026412264,0
snp33704,-0.0369921669040162,0.000618536806750729,0
snp10302,0.037001365958281,0.00053996211161696,0
snp11282,-0.00913703737784571,-0.00427377609097345,0
snp33919,0.0108319877809831,-0.00548657613123669,0
snp11250,0.0222052475402259,0.00283247808047923,0
snp09610,-0.0195862588461127,-0.00133517352022111,0
snp01017,-0.0198448887982522,0.00434470640033452,0
snp20977,0.00813404637294871,0.00115653745721049,0
snp31456,-0.00818845220706163,-0.000510990063506196,0
snp33310,0.0356381707994035,-0.00256907959090323,0
snp31511,-0.0203724057563845,-0.00149948309407826,0
snp28340,0.0159017986554541,-0.000760161644989031,0
snp13680,0.0393867329735277,-0.00263754572254679,0
snp11613,0.0194285524919805,0.000455862601243667,0
snp05976,0.0248613466224938,-0.000558647516563868,0
snp03907,-0.00316454157094561,0.00166510649732626,0
snp30296,0.0349067405521731,-0.00319204979058003,0
snp33935,0.0110069714927769,0.000228141678087769,0
snp11178,-0.012990813950862,-0.00121580702880911,0
snp15043,-0.0494034569218645,0.00220117486881855,0
snp02243,0.00434347376705257,-0.00191870108682356,0
snp00537,0.0254458696636444,0.000973120530680521,0
snp28065,0.0362388792484999,-0.00278211048076023,0
snp20129,-0.0250762281858976,0.00536388143179387,0
snp11672,-0.0188233457063247,0.00205719913526531,0
snp14558,-0.0194946113942376,0.00293653561708395,0
snp04254,0.0136642042598427,0.00313125605322049,0
snp32265,-0.0103058006545795,0.00609187073848319,0
snp10478,0.0297017263693099,-0.00303526204528092,0
snp04084,0.00767573683436986,0.00355199686388825,0
snp34441,0.0264683898440235,0.00697650354465319,0
snp28118,-0.0199420352560748,-0.00436622292476372,0
snp18113,-0.0227558460913435,-0.00148680827212217,0
snp24297,-0.00937501159952597,0.0013597327897472,0
snp16430,-0.0153913044907102,0.00281174735959288,0
snp17608,-0.0180432036713029,0.00234991474305708,0
snp24066,-0.00211004261172808,0.00136739284982647,0
snp17867,0.00669728504137662,0.00308538438463668,0
snp18044,-0.00528835658745384,-0.00168823599193261,0
snp12612,0.00467047796946672,-0.000749544480702496,0
snp22338,-0.0133937109518494,-0.00145145633002593,0
snp29755,-0.00433166134162907,-0.00110257685784002,0
snp01334,-0.010202851909422,0.0003004945070055,0
snp26693,-0.028448781449834,-0.00301832826971147,0
snp13775,0.0406749075797698,-0.00429162914842514,0
snp25476,0.00199464851508472,0.00321181122212138,0
snp13099,-0.021597092185719,-0.00193096462438731,0
snp00570,0.0213803789218814,-0.00254368818359488,0
snp06027,-0.0359690015902436,-0.000487352631892088,0
snp06829,-0.0225576712079026,-0.000716531792389034,0
snp05697,-0.010943995066189,0.000408160662225317,0
snp14974,0.0122105506821842,0.0000512381856766194,0
snp29153,0.0112556386789137,-0.00133631083756604,0
snp29438,0.0103758547414801,-0.00454663387155927,0
snp08200,0.0107622286765281,0.00426531465981555,0
snp13057,-0.00677250124387908,0.0016213870505889,0
snp08051,-0.00455648929944541,-0.00322737723608127,0
snp26374,-0.0137873774902485,-0.00361416991192817,0
snp15924,-0.01083927272185,0.0025879303664645,0
snp00296,0.0215510282057094,0.00314341447096944,0
snp26745,-0.0223455956882488,0.000122657520030077,0
snp10769,0.000928036890143232,-0.00436834165543029,0
snp24730,-0.00377129589171218,0.00358186520361654,0
snp29424,0.00588841711106841,-0.0018533848349896,0
snp31829,0.00487594775373189,-0.00216436209111403,0
snp08508,0.0179605501652926,0.00398340310042764,0
snp11403,0.00821375177653203,-0.00239203549665928,0
snp27600,-0.0506631114969698,0.00341624559226821,0
snp23469,0.00600356843115242,-0.00115333651380715,0
snp09053,0.00539273507993233,-0.00484578683752337,0
snp22551,-0.00998716651497172,0.00200287915580614,0
snp18461,-0.00491234816000753,-0.0000553935899146494,0
snp11906,0.0167380511302285,-0.00162212451766743,0
snp02102,0.029051255767418,-0.00485515213701877,0
snp13777,0.0144208706960406,0.000260822003308589,0
snp13837,0.0067908333333778,0.00238719255655016,0
snp11033,-0.000302133764467559,-0.00155065469470133,0
snp26376,-0.0135601148101771,-0.00395825445993598,0
snp06545,0.0166476799142485,0.00203217301365277,0
snp01533,0.00984330445713349,0.00430151071155776,0
snp26706,0.0301332018085942,0.00283095932824006,0
snp19793,0.00617414005852034,-0.00289402825710854,0
snp15692,-0.010840681468268,0.000836900777631909,0
snp08330,0.0118003386042922,-0.00225960871517874,0
snp18189,-0.015707938027412,0.00231229529755953,0
snp30699,-0.00915768883420472,-0.000080691028717434,0
snp05039,0.00865585643971093,-0.000488786552032359,0
snp18629,0.0118178966749041,0.00828251735588888,0
snp23688,-0.0131073095855381,0.000808553838842094,0
snp11144,0.0334703425117477,0.000720769053879148,0
snp25982,-0.00538569549987776,-0.00312849346924408,0
snp30908,0.0341189014760076,0.00329990366394777,0
snp31557,0.00676420417772838,0.00151804968991288,0
snp15783,0.00976851371609661,-0.00385226451945199,0
snp29399,-0.0115507211738949,0.00136298702329564,0
snp33725,-0.0259248531553433,-0.00133976122538816,0
snp11837,-0.0167694215816201,-0.00431087120408349,0
snp29683,-0.00159860519643195,-0.00164170553414501,0
snp14608,-0.0327603529537243,0.00333923255881585,0
snp01965,0.00987961053663485,-0.00113773016816545,0
snp33599,0.0292198704666416,-0.00190403323347796,0
snp16462,-0.0177920056329964,0.00547307585676188,0
snp30928,0.00386636972636934,-0.00222366230271923,0
snp20003,-0.00590229229979543,0.00365091338192744,0
snp13944,-0.0271826759461018,-0.000137139651154563,0
snp33645,-0.0166906308599535,0.00110017771981045,0
snp00384,-0.00719750504757134,0.000269577499765053,0
snp31258,-0.0134899627998436,-0.00163224059018046,0
snp24831,0.00561819980808221,0.00310237309878316,0
snp31890,0.00776181218243701,0.0012310754404282,0
snp32278,-0.0105280206962585,0.00352017387693923,0
snp08151,0.0258384116504589,-0.00181310857643811,0
snp20583,0.00580963561559564,0.00076573500880799,0
snp22614,-0.0386425833161593,0.00151158587304129,0
snp07605,0.0572874433313521,-0.000320970193958571,0
snp19662,0.00436606895520004,-0.00580331016075171,0
snp11043,0.000939286692171169,0.00148091526078115,0
snp13644,0.000957167680275275,0.00382730706940074,0
snp11578,-0.0389829528131755,-0.000622289967371231,0
snp29017,-0.0256132263235908,0.00264723199017712,0
snp04246,-0.0166858488154061,-0.00366030526153503,0
snp21103,-0.00637140001070295,0.000367874480289501,0
snp00836,-0.0172868157600622,0.00258983372038104,0
snp14721,-0.00399924817297049,-0.00298678829588735,0
snp12238,-0.00261620279708288,-0.00215974321126051,0
snp01848,-0.015143221677776,0.00115578513333834,0
snp08732,0.000615434241168468,0.000573067154276529,0
snp09526,0.0130455824575495,-0.00180774249796258,0
snp24537,0.0137599109991132,0.00112112807318986,0
snp30001,0.00254193779105405,0.00491195745771193,0
snp20389,-0.00740369282788753,0.00317901426823477,0
snp08429,-0.0144486194205678,0.000368711571542348,0
snp06485,-0.00581325432604401,-0.000701451516632432,0
snp21476,-0.022595057239199,0.000463421056767415,0
snp17329,0.0376742639262757,-0.00430811682125166,0
snp08366,0.0393724793542091,0.00224099635777485,0
snp15958,0.0223557801989652,-0.00336670513951681,0
snp12481,0.0118083914741122,0.0023705741981961,0
snp02060,0.0237686365216492,-0.00378081299034726,0
snp22953,-0.0243049950847334,-0.00533203911885677,0
snp26764,0.0195768150316844,-0.00287313522999955,0
snp16142,-0.00988612877911169,-0.00116298153983672,0
snp10118,0.00187893900895858,-0.000751933642169028,0
snp03954,0.0166963745906708,-0.00158575051298746,0
snp01341,-0.0161129630519368,-0.00343037569153189,0
snp03655,-0.013981891722152,-0.00180579912440424,0
snp33016,-0.018898184838438,0.00366952313356984,0
snp28805,0.0270063381180258,-0.00427131046336228,0
snp05134,0.0217160820775566,0.00374373673111621,0
snp30463,0.0033069102996626,0.0011230040029471,0
snp30557,-0.0257091063709227,-0.00295121393880787,0
snp08389,0.0273969345586454,-0.00427389866848187,5.28484431281662
snp16102,0.00498148524336501,0.00530146882673845,0
snp22680,0.0590395971042271,-0.0057153235806388,0
snp26567,0.0048577650791755,-0.00458722923117484,0
snp19806,-0.0028846142638588,-0.00162071852219335,0
snp03207,0.0065824354463679,-0.00308631185595483,0
snp28669,-0.00639602239482018,0.00244989865574123,0
snp25725,0.012237713075836,-0.00305371171504676,0
snp12341,0.0109468995919172,-0.00039765189492271,0
snp24435,-0.0222959263828958,0.0016838069533496,0
snp29112,-0.0204390985582714,0.0000988170181185426,0
snp08427,-0.0399985927928964,0.0000789258953352456,0
snp02307,0.00291500470671868,-0.00147373519301055,0
snp24070,-0.00742495540391683,0.0012598865931551,0
snp25232,0.0290911536519013,-0.000425162200318824,0
snp12439,0.00333197342794158,0.00211232993958212,0
snp19857,-0.00787629383408494,-0.000216219130661949,0
snp19430,-0.0268165020652309,-0.00114982334019263,0
snp23458,-0.00993196707481306,0.000154643392127634,0
snp14091,-0.0158009840327745,0.00311003641014571,0
snp22635,0.0303629429494004,-0.00347820026723655,0
snp31264,-0.0218901798017697,-0.00107380371671496,0
snp28356,-0.0290776753262697,-0.00270784444716898,0
snp04256,-0.0136642042598427,-0.00313125605322049,0
snp15894,-0.00145363819528743,-0.000510222814646818,0
snp16112,0.00702592105198713,0.00567333777822797,0
snp13174,-0.0121142497924801,0.000724738787281589,0
snp22751,0.0604600369083385,0.00285484776377813,0
snp27922,-0.038539036352852,0.00354872283410769,0
snp30357,0.0100025986200991,-0.00125370943633716,0
snp13243,0.00289847284812424,0.00100165118883543,0
snp31395,0.00191900847061542,-0.000456370689298612,0
snp34024,-0.00779685785870825,0.000770697298884719,0
snp25990,-0.0148249201123649,-0.00405874245061047,0
snp26440,-0.0130133949067429,0.0000392226668711698,0
snp23495,0.0000512154670647366,0.000821277620942058,0
snp02133,0.0172340890528263,0.00116001757466775,0
snp25641,0.0206621248774118,-0.0037363790340659,0
snp12542,-0.00207150435961371,-0.000837439923629389,0
snp07275,-0.00514366513569344,0.000404344519257143,0
snp12027,-0.00550749259672974,-0.00337375570128242,0
snp00226,0.0144888810974147,-0.00132028530252244,0
snp13315,-0.0115217379711209,0.000735644952644784,0
snp17249,-0.0285633881692406,-0.00264314341465495,0
snp31206,0.0266923204393211,0.00526152804019867,0
snp15303,-0.00084096924401705,0.00276703223091849,0
